title,user ratings,genres,cast
Gunfight at Rio Bravo,43.33,"['Western', 'Action']","['Joe Cornet', 'Kerry Goodwin', 'Anna Oris', 'Matthias Hues', 'Alexander Nevsky', 'Michael Paré', 'John Marrs', 'Olivier Gruner', 'Natalie Denise Sperl', 'Lee Dawson']"
The Mercenary,61.19,['Action'],"['Geordie Robinson', 'Robert Dill', 'Jeremiah B. McQueen', 'Manny Alva', 'Alina Andrei', 'Luke LaFontaine', 'Oscar Leiva', 'Nihan Gur', 'Louis Mandylor', 'Marilyn Sanabria', 'Gene Freeman', 'Brad Ashten', 'Robb Zbacnik', 'Katherine Castillo', 'Essam Ferris', 'Sal Perales', 'Dominique Vandenberg', 'Carmen Argenziano']"
John Wick: Chapter 4,77.91,"['Action', 'Thriller', 'Crime']","['Hiroyuki Sanada', 'Bill Skarsgård', 'Rina Sawayama', 'Milena Rendón', 'Iryna Fedorova', 'Marie Pierra Kakoma', 'Scott Adkins', 'Ian McShane', 'Clancy Brown', 'Hiroki Sumi', 'Laurence Fishburne', 'Andrej Kaminsky', 'Daiki Suzuki', 'Irina Trifanov', 'Lance Reddick', 'George Georgiou', 'Donnie Yen', 'Yoshinori Tashiro', 'Christoph Hofmann', 'Sven Marquardt', 'Ivy Quainoo', 'Natalia Tena', 'Julia Asuka Riedl', 'Aimée Kwan', 'Keanu Reeves', 'Marko Zaror', 'Gina Aponte', 'Raicho Vasilev', 'Shamier Anderson']"
Spider-Man: No Way Home,79.86,"['Action', 'Adventure', 'Science Fiction']","['Willie Burton', 'B. Clutch Dunlap', 'Dean Meminger', 'Edward Force', 'Angourie Rice', 'Martin Starr', 'Ben VanderMey', 'Cristo Fernández', 'Greg Clarkson', 'Jwaundace Candece', 'J.B. Smoove', 'Zany Dunlap', 'Jake Gyllenhaal', 'Regina Ting Chen', 'Jon Favreau', 'Rolando Fernandez', 'Zendaya', 'Kathleen Cardoso', 'Mallory Hoff', 'Paris Benjamin', 'Arian Moayed', 'Tobey Maguire', 'John Barnes', 'Emily Fong', 'Rudy Eisenzopf', 'Jacob Batalon', 'Taylor St. Clair', 'Gary Weeks', 'Andrew Dunlap', 'Thomas Haden Church', 'J.K. Simmons', 'Tom Hardy', 'Michael Le', 'Rhys Ifans', 'Paula Newsome', 'Willem Dafoe', 'Clay Savage', 'Mary Rivera', 'Jamie Foxx', 'Tom Holland', 'Tony Revolori', 'Carol Anne Dines', 'Alfred Molina', 'Frederick A. Brown', 'Darnell Appling', 'Robert Mitchel Owenby', 'Benedict Wong', 'Gabriella Cila', 'Gregory Konow', 'Minnah Dunlap', 'Jay Karales', 'Marisa Tomei', 'Andrew Garfield', 'Anisa Nyell Johnson', 'Hannibal Buress', 'Harry Holland', 'Jonathan Sam', 'Gina Aponte', 'Glenn Keogh', 'Haroon Khan', 'Benedict Cumberbatch', 'Charlie Cox']"
Renegades,41.18000000000001,"['Action', 'Crime', 'Thriller']","['Tommy Lister Jr.', 'Lee Majors', 'Patsy Kensit', 'Ian Ogilvy', 'Michael Brandon', 'Stephanie Beacham', 'Louis Mandylor', 'Jeanine Nerissa Sothcott', 'Danny Trejo', 'Billy Murray', 'Michael Paré', 'Paul Barber', 'Nick Moran']"
The Jester,45.0,"['Horror', 'Thriller', 'Mystery']","['Michael Sheffield', 'Xander Timpane', 'Lelia Symington', 'Lennon Sanchez', 'Riley Collins', 'Delaney White', 'Dan De Luca', 'John Perin', 'Patrick McAteer', 'Juniper Grabia', 'Joe Hansard', 'Sam Lukowski', 'Molly Bevetts', 'Faye Higdon', 'Mia Mae Roberts', 'Carla Okouchi', 'Gabriel Morgan', 'Jesse L. Green', 'Cory Okouchi', 'Avery Polcari', 'Ken Arnold', 'Lena Janes', 'Olivia Miller', 'Judson Grubby', 'Emmanuel Kerry', 'Matt Servitto', 'Mary Jane Pentony']"
The Exorcist: Believer,61.65,['Horror'],"['Leslie Odom Jr.', 'Celeste Oliva', 'Norah Murphy', 'Seth Loven', 'Eliseo Antonio Paredes', 'Linda Blair', 'Lariah Alexandria', 'Cecil Chatman', 'Richard Carr III', 'E.J. Bonilla', 'Edward James Warren', 'Okwui Okpokwasili', 'Forrest Briggs', 'Nick Benas', 'Tracey Graves', 'Justin Paul Warren', 'Dylan Probert', 'Amanda Beth', 'Ann Dowd', 'Chloe Traicos', 'Malena Cunningham Anderson', 'Emily Rachel Gordon', 'Norbert Leo Butz', 'Antoni Corone', 'Danny McCarthy', 'Lize Johnston', 'Ellen Burstyn', 'Rory Gross', 'Olivia Marcum', 'Linda Boston', 'Jennifer Nettles', 'Nigel Barto', 'Lidya Jewett', 'Raphael Sbarge', 'Chandu Kanuri']"
Talk to Me,71.95,"['Horror', 'Thriller']","['Alex Noel McCarthy', 'Kitt Erhart-Bruce', 'Louisa Giameos', 'Alex Philippou', 'Cass Cumerford', 'Kelly Butler', 'Zac Scott', 'Sarah Baber', 'Jodie Dry', 'Anita Kimber', 'Jayden Davison', 'Alice Scheid', 'Danielle Ruggiero-Prior', 'Nicola Thiele', 'Charlie Morkunas', 'Zoe Terakes', 'Con Lipapis', 'Jacek Koman', 'Alexandra Jensen', 'Demi Van Kasteren', 'Miranda Otto', ""Jem O'Callaghan"", 'Saravjit Singh', 'James Oliver', 'Mark Duncan', 'Kidaan Zelleke', 'Nick Lipapis', 'Con Patelias', 'Hamish Phillips', 'Jett Gazley', 'Leeanna Walsman', 'Lelum Rathnayake', 'Sophie Wilde', 'Harli Ames', 'Michael Gilmore', 'Alexandria Steffensen', 'Helene Philippou', 'Matt Goldwyn', 'Sarah Brokensha', 'Jude Turner', 'Kerry Reid', 'Cooper Duncan', 'Jason Moore', 'Patricia Haycock', 'Louis Vavaroutsos', 'Otis Dhanji', 'Catherine Purling', 'Ari McCarthy', 'Emily Gun', 'Daniel Pitt', 'Brian Godfrey', 'David Roberts', 'Joe Bird', 'Pia Gillings', 'Joseph House Baker', 'Dylan Warren', 'Murray Haycock', 'Frances Cassar', 'Robin Northover', 'Joe Romeo', 'Uncle Mars', 'Chris Alosio', 'Michael Harpas', 'Shadrack Kamau', 'Thomas Gardner', 'Jess Kuss', 'Philip Maynard', 'Ella Fenwick', 'Ava Stenta', 'Oscar Wangel', 'Nikolas Gelios', 'Kate Portus', 'Marcus Johnson', 'Sunny Johnson', 'David Simmons', 'Courtlan Gordan', 'Jessica Homewood', 'Emily Fogg', 'Ben Bullock']"
Dashing Through the Snow,72.66,"['Fantasy', 'Family', 'Comedy']","['Tywayne Wheatt', 'Jennifer Sears', 'Ravi Patel', 'Madison Skye Validum', 'Mary Lynn Rajskub', ""James 'Vito' Tillman"", 'David Shae', 'Hans Marrero', 'Oscar Nunez', 'Janora McDuffie', 'Ahmad Ghafouri', 'Josh Bolla', 'Vince Pisani', 'Sebastian Sozzi', 'Kevin Connolly', 'Ludacris', 'Joe Morelli', 'Kayte Giralt', 'Tony Lelo', 'Dominic Kingston Bell', 'Jason Turner', 'Gina Brillon', 'Matthew Dorney', 'Teyonah Parris', 'Noah Ayden Hernandez', 'Ammar Nemo', ""Corey '2E' Williams"", 'Tia DiMartino', 'Michael H. Cole', 'Brad James', 'Zulay Henao', 'Lil Rel Howery', 'Christina Bach', 'Gaby Rosario', 'Marcus Lewis']"
The Flash,68.37,"['Action', 'Adventure', 'Science Fiction']","['Temuera Morrison', 'Poppy Shepherd', 'Michael Keaton', 'Alex Hank', 'Gabriel Constantin', 'Zsuzsa Magyar', 'Michael Lerman', 'Michael Shannon', 'Ellie Rawnsley', 'Ezra Miller', 'Kiersey Clemons', 'Karl Collins', 'Maribel Verdú', 'Ava Hamada', 'Jason Momoa', 'Luke Brandon Field', 'Freya Evans', 'Ben Affleck', 'Denis Khoroshko', 'Rebecca Hiller', 'Rob Hunt', 'Kieran Hodgson', 'Greg Lockett', 'David Calvitto', 'Ian Loh', 'Nina Barker-Francis', 'Florence Wright', 'Andoni Gracia', 'Jeremy Irons', 'Andrei Nova', 'Bret Jones', 'Oleg Mirochnikov', 'Katia Elizarova', 'Rosie Ede', 'George Clooney', 'Leslie Soo', 'Antje Traue', 'Nikolaj Coster-Waldau', 'Michael Byrch', 'Miki Muschietti', 'Chelsea Leigh Macleod', 'Sean Rogers', 'Sanjeev Bhaskar', 'Ed Wade', 'Sue Moore', 'Lynn Farleigh', 'Alex Batareanu', 'Bastian Antonio Fuentes', 'Andy Muschietti', 'Sue Maund', 'Sarah Lawn', 'Gal Gadot', 'Nicolas Cage', 'Rudy Mancuso', 'Sasha Calle', 'Martin Pemberton', 'Saoirse-Monica Jackson', 'Jonny Stockwell', 'Ron Livingston', 'Maurice Chung']"
