title,user ratings,genres,cast
Encanto,76.22,"['Animation', 'Comedy', 'Family', 'Fantasy']","['Sarah-Nicole Robles', 'Rhenzy Feliz', 'Juan Castano', 'Alan Tudyk', 'Ezra Rudulph', 'Jessica Darrow', 'Stephanie Beatriz', 'Angie Cepeda', 'Maluma', 'Hector Elias', 'Alyssa Bella Candiani', 'Paisley Day Herrera', 'John Leguizamo', 'Mauro Castillo', 'María Cecilia Botero', 'Wilmer Valderrama', 'Diane Guerrero', 'Rose Portillo', 'Olga Merediz', 'Jorge E. Ruiz Cano', 'Adassa', 'Ravi Cabot-Conyers', 'Noemi Josefina Flores', 'Carolina Gaitán', 'Brooklyn Skylar Rodriguez']"
The Hunger Games: Catching Fire,74.0,"['Adventure', 'Action', 'Science Fiction']","['Toby Jones', 'Deena Beasley', 'Amandla Stenberg', 'Moses J. Moseley', 'Kimberley Drummond', 'Bobby Jordan', 'James Logan', 'Donald Sutherland', 'Jeffrey Wright', 'Philip Seymour Hoffman', 'Elizabeth Banks', 'Marian Green', 'Jackson Spidell', 'Amanda Plummer', 'Afemo Omilami', 'Jennifer Lawrence', 'E. Roger Mitchell', 'Willow Shields', 'Jack Quaid', 'Judd Lormand', 'Lynn Cohen', 'Ravi Naidu', 'Jared Allman', 'Mandy Neuhaus', 'Daniel Bernhardt', 'Stanley Tucci', 'John Casino', 'Woody Harrelson', 'Josh Hutcherson', 'Alan Ritchson', 'Nickolas Wolf', 'Laura Avnaim', 'Paula Malcomson', 'Taylor St. Clair', 'Elena Sanchez', 'Sandra Ellis Lafferty', 'Bruce Bundy', 'Erika Bierman', 'Lenny Kravitz', 'Patrick St. Esprit', 'Stephanie Leigh Schlund', 'Nelson Ascencio', 'Stef Dawson', 'Bruno Gunn', 'Sam Claflin', 'Jena Malone', 'Franco Castan', 'Noëlle Renée Bercy', 'Leon Lamar', 'Megan Hayes', 'Wilbur Fitzgerald', 'Liam Hemsworth', 'Meta Golding', 'Jill Jane Clements', 'James Sutton', 'Maria Howell']"
Rabbids Invasion - Mission To Mars,63.28,['Animation'],['Damien Laquet']
Doctor Strange in the Multiverse of Madness,73.43,"['Fantasy', 'Action', 'Adventure']","['Momo Yeung', 'Xochitl Gomez', 'Aliyah Camacho', 'Ako Mitchell', 'Victoria Grove', 'Chess Lopez', 'Jordan Alexandra', 'Scott Spiegel', 'Andrew Morgado', 'Christian Rummel', 'Eden Nathenson', 'Charlie Norton', 'Daniel Swain', 'Lashana Lynch', 'Gregory Fung', 'Ross Marquand', 'Jett Klyne', 'Charlize Theron', 'Nina Jalava', 'Orphee Sidibe', 'Cecilia Appiah', 'Yasmin Chadwick', 'David K.S. Tse', 'Bridget Hoffman', 'Topo Wresniwiro', 'Yenifer Molina', 'Hayley Atwell', 'Elizabeth Olsen', 'Nuakai Aru', 'Michael Waldron', 'Kevin Dalton', 'Sheila Atim', 'Anson Mount', 'Joshua Peace', 'Audrey Wasilewski', 'Patrick Stewart', 'Rachel McAdams', 'Chiwetel Ejiofor', 'Andy Bale', 'André Layne', 'Richie Palmer', 'Joshmaine Joseph', 'Stephen Samson', 'Adam Hugill', 'Vinny Moli', 'Benedict Wong', 'Bruce Campbell', 'Ruth Livier', 'Jessica Pennington', 'Victoria Sterling', 'Gabriella Cooper-Parsons', 'Bobbie Little', 'Anthony Knight', 'John Krasinski', 'Julian Hilliard', 'Benedict Cumberbatch', 'Michael Stuhlbarg']"
Ant-Man and the Wasp: Quantumania,63.949999999999996,"['Action', 'Adventure', 'Science Fiction']","['Tom Clark', 'Evangeline Lilly', 'Michelle Pfeiffer', 'John Nayagam', 'Patricia Belcher', 'Paul Rudd', 'Mark Oliver Everett', 'Loveday Smith', 'Lucas Gerstel', 'Mia Gerstel', 'Aisling Mara Andreica', 'Owen Wilson', 'Briza Covarrubias', 'Tom Hiddleston', 'Jonathan Majors', 'Jamie Andrew Cutler', 'Russell Balogh', 'Sir Cornwell', 'Adam Sai', 'David J. Castillo', 'Marielle Scott', 'Michael Douglas', 'Harrison Daniels', 'Jamie Sai', 'John Townsend', 'Nathan Blees', 'Jakari Fraser', 'Abby Ryder Fortson', 'Matthew Wood', 'Tracy Jeffrey', 'Gregg Turkington', 'Leon Cooke', 'Brahmdeo Shannon Ramana', ""Katy O'Brian"", 'Sierra Katow', 'Ryan Bergara', 'Esther McAuley', 'Liran Nathan', 'Dey Young', 'Corey Stoll', 'David Dastmalchian', 'Kathryn Newton', 'Sam Symons', 'Durassie Kiangangu', 'Leonardo Taiwo', 'Osian Roberts', 'Bill Murray', 'Cathy Chan', 'Nicola Peluso', 'Melanie Garcia', 'Mark Weinman', 'Jake Millgard', 'Tess Aubert', 'Ruben Rabasa', 'Greta Nayagam', 'William Jackson Harper', 'Grahame Fox', 'Ross Mullan', 'Milton Lopes', 'Roger Craig Smith', 'Alan Heitz', 'Judy Jeffrey', 'Dinah Jeffrey', 'Randall Park']"
The Batman,77.0,"['Crime', 'Mystery', 'Thriller']","['Phil Aizlewood', 'Madeleine Gray', 'Dean Meminger', 'Stewart Alexander', 'Joseph Walker', 'Bobby Cuza', 'Jayme Lawson', 'Robert Pattinson', 'Archie Barnes', 'Sid Sagar', 'Parry Glasspool', 'Brandon Bassir', 'Itoya Osagiede', 'Leemore Marrett Jr.', 'Will Austin', 'Pat Battle', 'Spike Fearn', 'Colin Farrell', 'Nathalie Armin', 'Andy Serkis', 'Kosha Engler', 'Richard James-Neale', 'Jose Palma', 'Barry Keoghan', 'Janine Harouni', ""Con O'Neill"", 'Dave Simon', 'Alex Ferns', 'Amanda Blake', 'Joshua Eldridge-Smith', 'Hana Hrzic', 'Douglas Russell', 'Stella Stocker', 'Lorraine Tai', 'John Turturro', 'Joseph Balderrama', 'Ezra Elliott', 'Mark Killeen', 'Roma Torre', 'Bronson Webb', 'Kazeem Tosin Amore', 'Peter McDonald', 'Ste Johnston', 'Marcus Onilude', 'Todd Boyce', 'Luke Roberts', 'Rupert Penry-Jones', 'Peter Sarsgaard', 'Oscar Novak', 'Angela Yeoh', 'Heider Ali', 'Elijah Baker', 'Akie Kotabe', 'Amanda Hurwitz', 'Gil Perez-Abraham', 'Craige Middleburg', 'Max Carver', 'Hadas Gold', 'Arthur Lee', 'Paul Dano', 'James Eeles', 'Charlie Carver', 'Rodrig Andrisan', 'Andre Nightingale', 'Elliot Warren', 'Stefan Race', 'Urielle Klein-Mekongo', 'Adam Rojko Vega', 'Jeffrey Wright', 'Sandra Dickinson', 'Lorna Brown', 'Zoë Kravitz', 'Philip Shaun McGuinness', 'Jordan Coulson', 'Chabris Napier-Lawrence', 'Elena Saurel', 'Ed Kear', 'Jay Lycurgo', 'Daniel Rainford', 'Jack Bennett', 'Craig Douglas', 'Mike Capozzola']"
The Last Voyage of the Demeter,71.53999999999999,"['Thriller', 'Horror']","['Jack Doggart', 'Nicolo Pasetti', 'Andy Murray', 'Aisling Franciosi', 'Stefan Kapičić', 'Joe Depasquale', 'Martin Furulund', 'Corey Hawkins', 'Nikolai Nikolaeff', 'Christopher York', 'Vladimir Cabak', 'Rudolf Danielewicz', 'Chris Walley', 'Liam Cunningham', 'Graham Turner', 'David Dastmalchian', 'Javier Botet', 'Noureddine Farihi', 'Jon Jon Briones', 'Sally Reeve', 'Woody Norman', 'Adam Shaw', 'Malcolm Galea']"
Harry Potter and the Philosopher's Stone,79.15,"['Adventure', 'Fantasy']","['John Hurt', 'Verne Troyer', 'Bonnie Wright', 'Saunders Triplets', 'Zoe Sugg', 'Josh Herdman', 'David Bradley', 'Ray Fearon', 'Elizabeth Spriggs', 'Simon Fisher-Becker', 'Adrian Rawlins', 'Matthew Lewis', 'Richard Griffiths', 'Leila Hoffman', 'Robbie Coltrane', 'Ian Hart', 'Eleanor Columbus', 'Mark Ballas', 'Sean Biggerstaff', 'Ben Borowiecki', 'Devon Murray', 'Daniel Radcliffe', 'Richard Harris', 'Julie Walters', 'Derek Deadman', 'Danielle Tabor', 'Leilah Sutherland', 'Geraldine Somerville', 'Nina Young', 'Harry Melling', 'Rupert Grint', 'Emma Watson', 'Scot Fearn', 'Warwick Davis', 'David Holmes', 'John Cleese', 'Luke Youngblood', 'Alfred Enoch', 'Leslie Phillips', 'Richard Bremmer', 'Derek Hough', 'Fiona Shaw', 'Kieri Kennedy', 'Paul Grant', 'Will Theakston', 'Oliver Phelps', 'Tom Felton', 'Dani Harmer', 'Zoë Wanamaker', 'Chris Rankin', 'Julianne Hough', 'Jean Southern', 'Paul Marc Davis', 'Jamie Waylett', 'Jimmy Vee', 'Maggie Smith', 'Violet Columbus', 'James Phelps', 'Harry Taylor', 'Emily Dale', 'Alan Rickman', 'Terence Bayler']"
Coco,82.0,"['Family', 'Animation', 'Fantasy', 'Music', 'Comedy', 'Adventure']","['Carla Medina', 'John Ratzenberger', 'Dyana Ortelli', 'Salvador Reyes', 'Edward James Olmos', 'Blanca Araceli', 'Ana Ofelia Murguía', 'Alanna Ubach', 'Luis Valdez', 'Alfonso Arau', 'Natalia Cordova-Buckley', 'Jaime Camil', 'Gael García Bernal', 'Cheech Marin', 'Lombardo Boyar', 'Gabriel Iglesias', 'Polo Rojas', 'Benjamin Bratt', 'Octavio Solis', 'Herbert Siguenza', 'Sofía Espinosa', 'Selene Luna', 'Montse Hernandez', 'Renée Victor', 'Anthony Gonzalez']"
The Black Book,66.03,"['Mystery', 'Thriller', 'Action']","['Bimbo Manuel', 'Madaki Asabe', 'Ikechukwu Onunaku', 'Nobert Young', 'Denola Grey', 'Shaffy Bello', 'Ade Laoye', 'Kelechi Udegbe', 'Taiwo Ajai-Lycett', 'Sam Dede', 'Patrick Doyle', 'Richard Mofe-Damijo', 'Alex Usifo Omiagbo', 'Boki Ofodile', 'Iretiola Doyle', 'Funky Mallam', 'Bimbo Akintola', 'Femi Branch']"
